start,end,n_points,peak_score
2009-03-13 02:58:00,2009-03-13 02:58:00,1,0.31323156
2009-03-13 02:59:30,2009-03-13 02:59:30,1,0.25188804
2009-03-25 07:21:00,2009-03-25 07:21:00,1,0.23423104
2009-03-25 17:42:30,2009-03-25 17:42:30,1,0.22835776
2009-03-26 00:49:00,2009-03-26 00:49:00,1,0.22757483
2009-03-26 01:29:00,2009-03-26 01:29:00,1,0.21340466
2009-03-26 06:30:30,2009-03-26 06:30:30,1,0.22427468
2009-03-27 02:41:00,2009-03-27 02:41:00,1,0.24164912
2009-03-27 08:17:30,2009-03-27 08:17:30,1,0.24931511
2009-02-09 18:22:30,2009-02-09 18:22:30,1,0.27404553
2009-03-30 18:49:30,2009-03-30 18:49:30,1,0.23473315
2009-03-31 20:09:30,2009-03-31 20:09:30,1,0.2878633
2009-04-01 04:19:30,2009-04-01 04:19:30,1,0.2657432
2009-04-01 07:05:00,2009-04-01 07:05:00,1,0.24860917
2009-04-01 12:50:30,2009-04-01 12:50:30,1,0.241511
2009-04-02 01:50:30,2009-04-02 01:50:30,1,0.30492818
2009-04-02 15:53:30,2009-04-02 15:53:30,1,0.2393878
2009-04-02 18:54:30,2009-04-02 18:54:30,1,0.21593139
2009-04-03 12:22:30,2009-04-03 12:22:30,1,0.23167805
2009-04-04 13:34:00,2009-04-04 13:34:00,1,0.24943593
2009-04-05 09:58:30,2009-04-05 09:58:30,1,0.27588707
2009-04-05 13:29:00,2009-04-05 13:29:00,1,0.22912116
2009-04-06 10:19:30,2009-04-06 10:19:30,1,0.21162502
2009-04-07 01:07:30,2009-04-07 01:07:30,1,0.22567676
2009-04-10 05:42:30,2009-04-10 05:42:30,1,0.23246978
2009-03-28 11:34:30,2009-03-28 11:34:30,1,0.26834753
2009-02-10 02:22:30,2009-02-10 02:22:30,1,0.28656778
2009-02-11 01:13:00,2009-02-11 01:13:00,1,0.21597943
2009-02-11 02:09:00,2009-02-11 02:09:00,1,0.22475478
2009-02-12 05:17:00,2009-02-12 05:17:00,1,0.25785485
2009-02-12 10:27:30,2009-02-12 10:27:30,1,0.27364323
2009-02-13 21:05:30,2009-02-13 21:05:30,1,0.27300876
2009-02-14 17:16:30,2009-02-14 17:16:30,1,0.23431703
2009-02-15 15:40:30,2009-02-15 15:40:30,1,0.2655203
2009-02-16 23:07:30,2009-02-16 23:07:30,1,0.244555
2009-02-17 16:18:00,2009-02-17 16:18:00,1,0.26954296
2009-02-23 06:14:30,2009-02-23 06:14:30,1,0.23108526
2009-02-23 07:50:30,2009-02-23 07:50:30,1,0.21960695
2009-02-23 13:42:30,2009-02-23 13:42:30,1,0.22345187
2009-02-26 02:06:30,2009-02-26 02:06:30,1,0.21912946
2009-02-26 15:34:30,2009-02-26 15:34:30,1,0.22596736
2009-03-11 06:44:30,2009-03-11 06:44:30,1,0.24400094
2009-02-27 07:21:00,2009-02-27 07:21:00,1,0.23390348
2009-02-27 12:20:00,2009-02-27 12:20:00,1,0.21890776
2009-02-27 23:26:30,2009-02-27 23:26:30,1,0.29527023
2009-02-28 12:03:00,2009-02-28 12:03:00,1,0.26705107
2009-03-01 09:31:30,2009-03-01 09:31:30,1,0.2458031
2009-03-02 19:58:30,2009-03-02 19:58:30,1,0.2343362
2009-03-03 16:59:30,2009-03-03 16:59:30,1,0.23697068
2009-03-05 23:42:30,2009-03-05 23:42:30,1,0.2150931
2009-03-06 04:06:30,2009-03-06 04:06:30,1,0.21674505
2009-03-06 04:36:00,2009-03-06 04:36:00,1,0.22462423
2009-03-06 05:58:30,2009-03-06 05:58:30,1,0.23056535
2009-03-06 21:05:00,2009-03-06 21:05:00,1,0.21391246
2009-03-08 08:41:00,2009-03-08 08:41:00,1,0.22006863
2009-03-08 18:22:30,2009-03-08 18:22:30,1,0.21713375
2009-03-09 09:45:30,2009-03-09 09:45:30,1,0.22383495
2009-02-26 20:06:30,2009-02-26 20:06:30,1,0.22836046
2008-09-15 19:37:30,2008-09-15 19:37:30,1,0.2350578
2008-09-16 09:39:30,2008-09-16 09:39:30,1,0.2147958
2008-09-16 17:42:30,2008-09-16 17:42:30,1,0.2133969
2008-09-18 03:18:30,2008-09-18 03:18:30,1,0.22436215
2008-09-18 15:23:30,2008-09-18 15:23:30,1,0.2460673
2008-09-20 04:09:00,2008-09-20 04:09:00,1,0.21588208
2008-09-20 06:54:30,2008-09-20 06:54:30,1,0.22705947
2008-09-20 09:46:30,2008-09-20 09:46:30,1,0.23293205
2008-09-20 22:28:30,2008-09-20 22:28:30,1,0.27240804
2008-09-21 00:54:30,2008-09-21 00:54:30,1,0.21816449
2008-09-21 02:14:30,2008-09-21 02:14:30,1,0.22159877
2008-09-21 11:00:30,2008-09-21 11:00:30,1,0.22074406
2008-09-23 02:35:30,2008-09-23 02:35:30,1,0.24297957
2008-09-26 06:53:00,2008-09-26 06:53:00,1,0.25780174
2009-01-04 14:19:30,2009-01-04 14:19:30,1,0.21588449
2008-09-26 12:17:00,2008-09-26 12:17:00,1,0.253927
2008-09-27 18:41:00,2008-09-27 18:41:00,1,0.2694393
2008-09-28 18:22:30,2008-09-28 18:22:30,1,0.21400899
2008-09-30 08:22:30,2008-09-30 08:22:30,1,0.29110518
2008-09-30 16:30:00,2008-09-30 16:30:00,1,0.23142315
2008-10-02 02:30:30,2008-10-02 02:30:30,1,0.28173596
2008-10-07 08:34:00,2008-10-07 08:34:00,1,0.23378962
2008-10-09 19:46:00,2008-10-09 19:46:00,1,0.2277699
2008-10-13 20:25:00,2008-10-13 20:25:00,1,0.23985104
2008-10-16 03:16:30,2008-10-16 03:16:30,1,0.23174362
2008-10-16 14:44:00,2008-10-16 14:44:00,1,0.23046489
2008-10-17 00:54:30,2008-10-17 00:54:30,1,0.24120471
2008-10-17 09:45:30,2008-10-17 09:45:30,1,0.21888816
2008-10-18 00:27:30,2008-10-18 00:27:30,1,0.21318255
2008-10-18 19:32:30,2008-10-18 19:32:30,1,0.22300188
2008-09-26 09:45:00,2008-09-26 09:45:00,1,0.22282025
2008-08-22 04:14:30,2008-08-22 04:14:30,1,0.21903726
2008-08-22 21:47:00,2008-08-22 21:47:00,1,0.21443124
2008-08-23 00:46:30,2008-08-23 00:46:30,1,0.21614772
2008-08-23 17:29:00,2008-08-23 17:29:00,1,0.26309675
2008-08-24 09:31:00,2008-08-24 09:31:00,1,0.21546239
2008-08-24 21:50:30,2008-08-24 21:50:30,1,0.23569955
2008-08-25 02:27:00,2008-08-25 02:27:00,1,0.21348032
2008-08-26 15:46:00,2008-08-26 15:46:00,1,0.22745089
2008-08-27 10:26:30,2008-08-27 10:26:30,1,0.21940944
2008-08-29 07:14:30,2008-08-29 07:14:30,1,0.2226254
2008-08-29 08:09:00,2008-08-29 08:09:00,1,0.2207069
2008-08-30 03:29:30,2008-08-30 03:29:30,1,0.21366034
2008-08-30 06:17:30,2008-08-30 06:17:30,1,0.2545278
2008-08-30 14:49:00,2008-08-30 14:49:00,1,0.22716679
2008-09-01 09:10:30,2008-09-01 09:10:30,1,0.2191192
2008-09-14 05:05:00,2008-09-14 05:05:00,1,0.23780544
2008-09-04 14:49:00,2008-09-04 14:49:00,1,0.21367154
2008-09-05 02:46:30,2008-09-05 02:46:30,1,0.23367801
2008-09-05 05:33:00,2008-09-05 05:33:00,1,0.21485996
2008-09-06 00:46:30,2008-09-06 00:46:30,1,0.21670136
2008-09-06 21:13:30,2008-09-06 21:13:30,1,0.21147247
2008-09-07 01:42:30,2008-09-07 01:42:30,1,0.25853354
2008-09-08 20:44:30,2008-09-08 20:44:30,1,0.21230972
2008-09-09 08:41:30,2008-09-09 08:41:30,1,0.22754665
2008-09-09 19:37:00,2008-09-09 19:37:00,1,0.34871447
2008-09-09 19:38:30,2008-09-09 19:38:30,1,0.32207975
2008-09-09 19:48:00,2008-09-09 19:48:00,1,0.2599684
2008-09-09 19:49:30,2008-09-09 19:49:30,1,0.23003933
2008-09-09 19:50:30,2008-09-09 19:50:30,1,0.22941293
2008-09-10 01:05:00,2008-09-10 01:05:00,1,0.23631744
2008-09-13 23:42:30,2008-09-13 23:42:30,1,0.27279449
2008-09-01 15:31:00,2008-09-01 15:31:00,1,0.22488242
2008-11-26 11:26:30,2008-11-26 11:26:30,1,0.22792289
2008-11-27 05:37:00,2008-11-27 05:37:00,1,0.22044581
2008-12-01 20:28:00,2008-12-01 20:28:00,1,0.23531656
2008-12-02 05:21:00,2008-12-02 05:21:00,1,0.24753101
2008-12-05 14:04:30,2008-12-05 14:04:30,1,0.21791238
2008-12-06 11:58:00,2008-12-06 11:58:00,1,0.21919675
2008-12-07 07:32:00,2008-12-07 07:32:00,1,0.22829741
2008-12-07 22:30:30,2008-12-07 22:30:30,1,0.28951597
2008-12-08 15:21:00,2008-12-08 15:21:00,1,0.29648829
2008-12-08 18:09:30,2008-12-08 18:09:30,1,0.27109966
2008-12-09 07:24:30,2008-12-09 07:24:30,1,0.24449925
2008-12-09 11:34:30,2008-12-09 11:34:30,1,0.27210155
2008-12-10 08:58:30,2008-12-10 08:58:30,1,0.25064635
2008-12-10 18:46:30,2008-12-10 18:46:30,1,0.25916582
2008-12-11 23:21:30,2008-12-11 23:21:30,1,0.21920039
2008-10-19 23:26:30,2008-10-19 23:26:30,1,0.23601417
2008-12-12 05:45:30,2008-12-12 05:45:30,1,0.23400068
2008-12-12 22:42:30,2008-12-12 22:42:30,1,0.22426231
2008-12-14 05:25:00,2008-12-14 05:25:00,1,0.21495473
2008-12-15 19:26:30,2008-12-15 19:26:30,1,0.24499828
2008-12-17 10:52:30,2008-12-17 10:52:30,1,0.29320598
2008-12-20 00:41:00,2008-12-20 00:41:00,1,0.25855103
2008-12-23 02:41:30,2008-12-23 02:41:30,1,0.2614115
2008-12-23 11:06:30,2008-12-23 11:06:30,1,0.22142568
2008-12-27 21:02:00,2008-12-27 21:02:00,1,0.21192099
2008-12-29 19:08:00,2008-12-29 19:08:00,1,0.23785825
2008-12-31 20:57:30,2008-12-31 20:57:30,1,0.2323871
2009-01-01 15:06:00,2009-01-01 15:06:00,1,0.21248385
2009-01-02 07:21:00,2009-01-02 07:21:00,1,0.25129437
2009-01-03 02:57:00,2009-01-03 02:57:00,1,0.24023613
2009-01-03 06:59:30,2009-01-03 06:59:30,1,0.21665522
2008-12-12 00:43:30,2008-12-12 00:43:30,1,0.25153145
2008-10-21 05:09:00,2008-10-21 05:09:00,1,0.21191442
2008-10-22 12:54:30,2008-10-22 12:54:30,1,0.23717725
2008-10-23 00:18:30,2008-10-23 00:18:30,1,0.21448015
2008-10-23 03:02:30,2008-10-23 03:02:30,1,0.21983263
2008-10-24 06:43:30,2008-10-24 06:43:30,1,0.21443246
2008-10-26 20:25:00,2008-10-26 20:25:00,1,0.22457449
2008-10-27 05:42:00,2008-10-27 05:42:00,1,0.2196321
2008-10-27 23:30:00,2008-10-27 23:30:00,1,0.22141996
2008-10-28 15:37:00,2008-10-28 15:37:00,1,0.23623614
2008-10-29 08:33:30,2008-10-29 08:33:30,1,0.22125988
2008-10-29 20:30:30,2008-10-29 20:30:30,1,0.21538764
2008-10-31 22:12:30,2008-10-31 22:12:30,1,0.21879964
2008-11-02 12:30:30,2008-11-02 12:30:30,1,0.27659613
2008-11-05 03:29:00,2008-11-05 03:29:00,1,0.24311756
2008-11-06 19:07:30,2008-11-06 19:07:30,1,0.24003501
2008-11-26 05:37:30,2008-11-26 05:37:30,1,0.23086844
2008-11-09 18:09:00,2008-11-09 18:09:00,1,0.2410437
2008-11-10 18:49:00,2008-11-10 18:49:00,1,0.21504733
2008-11-10 23:55:30,2008-11-10 23:55:30,1,0.21808991
2008-11-11 20:22:30,2008-11-11 20:22:30,1,0.23643358
2008-11-13 13:58:30,2008-11-13 13:58:30,1,0.22273824
2008-11-13 23:45:00,2008-11-13 23:45:00,1,0.26823965
2008-11-16 16:03:30,2008-11-16 16:03:30,1,0.2176675
2008-11-17 06:43:30,2008-11-17 06:43:30,1,0.24602418
2008-11-17 22:02:30,2008-11-17 22:02:30,1,0.23120293
2008-11-18 20:34:30,2008-11-18 20:34:30,1,0.21754566
2008-11-18 22:04:30,2008-11-18 22:04:30,1,0.26046222
2008-11-21 06:19:30,2008-11-21 06:19:30,1,0.21308003
2008-11-22 05:10:30,2008-11-22 05:10:30,1,0.25060853
2008-11-23 07:34:30,2008-11-23 07:34:30,1,0.21875452
2008-11-25 20:41:00,2008-11-25 20:41:00,1,0.21850134
2008-11-08 09:56:00,2008-11-08 09:56:00,1,0.2119025
2007-06-12 05:45:00,2007-06-12 05:45:00,1,0.21205004
2007-06-13 00:36:00,2007-06-13 00:36:00,1,0.21223335
2007-06-13 02:09:00,2007-06-13 02:09:00,1,0.2620603
2007-06-13 10:59:00,2007-06-13 10:59:00,1,0.24200472
2007-06-13 19:54:00,2007-06-13 19:54:00,1,0.30280578
2007-06-14 02:17:00,2007-06-14 02:17:00,1,0.21419832
2007-06-14 02:49:00,2007-06-14 02:49:00,1,0.24266775
2007-06-14 06:30:30,2007-06-14 06:30:30,1,0.22223693
2007-06-15 00:45:00,2007-06-15 00:45:00,1,0.24066716
2007-06-15 11:46:00,2007-06-15 11:46:00,1,0.26820415
2007-06-15 12:20:30,2007-06-15 12:20:30,1,0.29613468
2007-06-16 15:13:00,2007-06-16 15:13:00,1,0.22455898
2007-06-16 18:50:00,2007-06-16 18:50:00,1,0.2134008
2007-06-16 19:42:30,2007-06-16 19:42:30,1,0.27089578
2008-03-08 04:13:00,2008-03-08 04:13:00,1,0.22277185
2007-06-18 23:47:00,2007-06-18 23:47:00,1,0.21975634
2007-06-19 01:14:30,2007-06-19 01:14:30,1,0.23059526
2007-06-19 20:58:30,2007-06-19 20:58:30,1,0.22172268
2007-06-20 09:22:00,2007-06-20 09:22:00,1,0.2181193
2007-06-20 11:18:00,2007-06-20 11:18:00,1,0.21227106
2007-06-20 11:56:30,2007-06-20 11:56:30,1,0.25661954
2007-06-21 04:12:30,2007-06-21 04:12:30,1,0.21875829
2007-06-21 05:31:00,2007-06-21 05:31:00,1,0.25864092
2007-06-21 16:22:30,2007-06-21 16:22:30,1,0.21551833
2007-06-21 21:10:30,2007-06-21 21:10:30,1,0.21167926
2007-06-22 12:17:00,2007-06-22 12:17:00,1,0.23191632
2007-06-22 21:21:00,2007-06-22 21:21:00,1,0.21696104
2007-06-23 09:05:00,2007-06-23 09:05:00,1,0.27195936
2007-06-24 08:58:00,2007-06-24 08:58:00,1,0.24575964
2007-06-24 09:47:00,2007-06-24 09:47:00,1,0.23786585
2007-06-17 19:26:30,2007-06-17 19:26:30,1,0.23086698
2007-05-22 07:31:30,2007-05-22 07:31:30,1,0.24586625
2007-05-22 20:54:30,2007-05-22 20:54:30,1,0.21846397
2007-05-23 03:02:30,2007-05-23 03:02:30,1,0.21358909
2007-05-24 07:00:00,2007-05-24 07:00:00,1,0.22491579
2007-05-25 18:03:00,2007-05-25 18:03:00,1,0.25409636
2007-05-25 18:54:30,2007-05-25 18:54:30,1,0.23001325
2007-05-25 19:37:00,2007-05-25 19:37:00,1,0.27793974
2007-05-27 07:45:00,2007-05-27 07:45:00,1,0.21253842
2007-05-27 12:37:00,2007-05-27 12:37:00,1,0.24139981
2007-05-28 07:53:00,2007-05-28 07:53:00,1,0.21427715
2007-05-29 05:38:30,2007-05-29 05:38:30,1,0.24911557
2007-05-29 06:30:30,2007-05-29 06:30:30,1,0.23897046
2007-05-29 11:16:30,2007-05-29 11:16:30,1,0.2368669
2007-05-29 13:34:30,2007-05-29 13:34:30,1,0.22147311
2007-06-01 00:25:00,2007-06-01 00:25:00,1,0.21789937
2007-06-11 17:26:30,2007-06-11 17:26:30,1,0.23417784
2007-06-02 22:58:30,2007-06-02 22:58:30,1,0.2814696
2007-06-04 03:26:30,2007-06-04 03:26:30,1,0.25849137
2007-06-04 18:20:30,2007-06-04 18:20:30,1,0.21971439
2007-06-05 04:38:30,2007-06-05 04:38:30,1,0.27525562
2007-06-07 01:10:30,2007-06-07 01:10:30,1,0.22566795
2007-06-07 05:50:30,2007-06-07 05:50:30,1,0.22918822
2007-06-07 08:33:00,2007-06-07 08:33:00,1,0.23218271
2007-06-07 19:40:30,2007-06-07 19:40:30,1,0.26047695
2007-06-08 17:08:00,2007-06-08 17:08:00,1,0.23648408
2007-06-09 01:37:00,2007-06-09 01:37:00,1,0.25100717
2007-06-09 05:58:30,2007-06-09 05:58:30,1,0.25013712
2007-06-09 11:18:30,2007-06-09 11:18:30,1,0.24137081
2007-06-09 17:05:00,2007-06-09 17:05:00,1,0.31153584
2007-06-09 20:25:30,2007-06-09 20:25:30,1,0.21161817
2007-06-09 22:25:00,2007-06-09 22:25:00,1,0.21616517
2007-06-02 20:22:30,2007-06-02 20:22:30,1,0.25995383
2007-07-09 10:04:30,2007-07-09 10:04:30,1,0.21297069
2007-07-10 01:29:00,2007-07-10 01:29:00,1,0.21307674
2007-07-10 08:28:30,2007-07-10 08:28:30,1,0.25225744
2007-07-10 21:24:30,2007-07-10 21:24:30,1,0.23620415
2007-07-15 03:18:30,2007-07-15 03:18:30,1,0.3450386
2007-07-15 17:31:30,2007-07-15 17:31:30,1,0.24474019
2007-07-17 19:13:30,2007-07-17 19:13:30,1,0.23666085
2007-07-17 21:45:00,2007-07-17 21:45:00,1,0.22495274
2007-07-18 19:42:30,2007-07-18 19:42:30,1,0.21949153
2007-07-19 02:05:00,2007-07-19 02:05:00,1,0.21933669
2007-07-19 05:14:30,2007-07-19 05:14:30,1,0.22349474
2007-07-19 08:22:30,2007-07-19 08:22:30,1,0.22862734
2007-07-19 12:25:00,2007-07-19 12:25:00,1,0.21147743
2007-07-20 10:45:00,2007-07-20 10:45:00,1,0.23606725
2007-06-24 14:50:30,2007-06-24 14:50:30,1,0.21349345
2007-07-22 06:38:30,2007-07-22 06:38:30,1,0.22538383
2007-07-22 23:18:30,2007-07-22 23:18:30,1,0.2394678
2007-07-23 17:13:30,2007-07-23 17:13:30,1,0.22118
2007-07-24 12:30:30,2007-07-24 12:30:30,1,0.2838803
2007-07-24 16:04:00,2007-07-24 16:04:00,1,0.24596445
2007-07-25 16:42:00,2007-07-25 16:42:00,1,0.21472666
2007-07-25 20:58:30,2007-07-25 20:58:30,1,0.22833145
2007-07-26 02:04:30,2007-07-26 02:04:30,1,0.2136495
2007-07-26 19:31:00,2007-07-26 19:31:00,1,0.22553283
2007-07-27 01:32:00,2007-07-27 01:32:00,1,0.23922847
2007-07-27 23:16:30,2007-07-27 23:16:30,1,0.2327726
2007-07-28 00:52:00,2007-07-28 00:52:00,1,0.22014537
2007-07-28 15:33:00,2007-07-28 15:33:00,1,0.26630357
2007-07-29 13:48:00,2007-07-29 13:48:00,1,0.22866262
2007-07-31 00:49:00,2007-07-31 00:49:00,1,0.28323677
2007-07-20 12:09:00,2007-07-20 12:09:00,1,0.21742444
2007-06-24 21:22:30,2007-06-24 21:22:30,1,0.2664272
2007-06-25 04:09:00,2007-06-25 04:09:00,1,0.25134072
2007-06-26 12:01:00,2007-06-26 12:01:00,1,0.23387007
2007-06-27 11:26:30,2007-06-27 11:26:30,1,0.22269814
2007-06-27 12:14:30,2007-06-27 12:14:30,1,0.22569461
2007-06-28 00:17:30,2007-06-28 00:17:30,1,0.21393104
2007-06-28 01:39:30,2007-06-28 01:39:30,1,0.22420226
2007-06-28 05:08:30,2007-06-28 05:08:30,1,0.22056426
2007-06-28 11:45:00,2007-06-28 11:45:00,1,0.23777896
2007-06-29 07:37:30,2007-06-29 07:37:30,1,0.23323144
2007-06-30 20:17:30,2007-06-30 20:17:30,1,0.21236771
2007-06-30 23:10:30,2007-06-30 23:10:30,1,0.21819273
2007-07-01 17:15:30,2007-07-01 17:15:30,1,0.21230568
2007-07-02 07:54:30,2007-07-02 07:54:30,1,0.24001704
2007-07-02 16:38:30,2007-07-02 16:38:30,1,0.21514896
2007-07-09 05:02:30,2007-07-09 05:02:30,1,0.2232
2007-07-03 17:48:30,2007-07-03 17:48:30,1,0.24822173
2007-07-03 20:21:30,2007-07-03 20:21:30,1,0.23106332
2007-07-05 11:21:00,2007-07-05 11:21:00,1,0.26586303
2007-07-05 17:30:00,2007-07-05 17:30:00,1,0.24718606
2007-07-05 19:16:00,2007-07-05 19:16:00,1,0.30835995
2007-07-05 20:54:30,2007-07-05 20:54:30,1,0.22327459
2007-07-06 04:14:30,2007-07-06 04:14:30,1,0.24014924
2007-07-06 11:50:30,2007-07-06 11:50:30,1,0.30643228
2007-07-07 06:33:00,2007-07-07 06:33:00,1,0.22291164
2007-07-07 12:51:30,2007-07-07 12:51:30,1,0.225899
2007-07-07 13:50:30,2007-07-07 13:50:30,1,0.21170525
2007-07-08 07:38:30,2007-07-08 07:38:30,1,0.2819145
2007-07-08 12:02:30,2007-07-08 12:02:30,1,0.22705434
2007-07-08 12:04:30,2007-07-08 12:04:30,1,0.21205646
2007-07-09 00:22:30,2007-07-09 00:22:30,1,0.23946108
2007-07-03 06:51:30,2007-07-03 06:51:30,1,0.22163156
2007-02-06 09:50:30,2007-02-06 09:50:30,1,0.2347054
2007-02-07 13:21:00,2007-02-07 13:21:00,1,0.21221857
2007-02-07 21:18:30,2007-02-07 21:18:30,1,0.27117872
2007-02-08 10:05:00,2007-02-08 10:05:00,1,0.24164551
2007-02-08 13:54:00,2007-02-08 13:54:00,1,0.24999648
2007-02-09 21:26:30,2007-02-09 21:26:30,1,0.26910505
2007-02-10 03:10:30,2007-02-10 03:10:30,1,0.2208994
2007-02-10 07:34:30,2007-02-10 07:34:30,1,0.22594179
2007-02-12 11:42:30,2007-02-12 11:42:30,1,0.26916617
2007-02-12 18:37:00,2007-02-12 18:37:00,1,0.25762498
2007-02-13 02:03:30,2007-02-13 02:03:30,1,0.21372402
2007-02-14 00:06:30,2007-02-14 00:06:30,1,0.23118338
2007-02-14 23:31:30,2007-02-14 23:31:30,1,0.22347003
2007-02-15 18:46:00,2007-02-15 18:46:00,1,0.28263497
2007-05-21 11:24:30,2007-05-21 11:24:30,1,0.27543694
2007-02-17 01:53:00,2007-02-17 01:53:00,1,0.23468715
2007-02-17 07:18:30,2007-02-17 07:18:30,1,0.22432551
2007-02-18 11:45:00,2007-02-18 11:45:00,1,0.2406384
2007-02-24 14:09:00,2007-02-24 14:09:00,1,0.2249118
2007-02-24 22:58:30,2007-02-24 22:58:30,1,0.21587038
2007-02-25 05:37:00,2007-02-25 05:37:00,1,0.2630961
2007-02-27 02:41:00,2007-02-27 02:41:00,1,0.21199398
2007-02-27 11:42:30,2007-02-27 11:42:30,1,0.22993602
2007-03-02 03:07:30,2007-03-02 03:07:30,1,0.25595203
2007-03-04 10:59:00,2007-03-04 10:59:00,1,0.25209627
2007-03-05 16:03:30,2007-03-05 16:03:30,1,0.21376424
2007-03-05 16:06:30,2007-03-05 16:06:30,1,0.23829225
2007-03-06 06:17:00,2007-03-06 06:17:00,1,0.22757724
2007-03-06 09:25:00,2007-03-06 09:25:00,1,0.21651231
2007-03-06 11:13:00,2007-03-06 11:13:00,1,0.21582267
2007-02-16 18:28:30,2007-02-16 18:28:30,1,0.2404612
2007-01-01 03:02:30,2007-01-01 03:02:30,1,0.31237832
2007-01-03 04:25:30,2007-01-03 04:25:30,1,0.21796086
2007-01-03 10:46:30,2007-01-03 10:46:30,1,0.23291984
2007-01-05 11:50:30,2007-01-05 11:50:30,1,0.22674192
2007-01-06 22:38:30,2007-01-06 22:38:30,1,0.22300158
2007-01-07 02:01:00,2007-01-07 02:01:00,1,0.21526803
2007-01-07 05:56:30,2007-01-07 05:56:30,1,0.22581899
2007-01-07 16:19:30,2007-01-07 16:19:30,1,0.23551239
2007-01-09 09:15:30,2007-01-09 09:15:30,1,0.22742452
2007-01-11 04:17:30,2007-01-11 04:17:30,1,0.2419667
2007-01-15 13:34:30,2007-01-15 13:34:30,1,0.22085601
2007-01-16 04:04:30,2007-01-16 04:04:30,1,0.23466352
2007-01-16 09:18:30,2007-01-16 09:18:30,1,0.29203963
2007-01-16 17:23:30,2007-01-16 17:23:30,1,0.21380359
2007-01-18 21:53:00,2007-01-18 21:53:00,1,0.22054188
2007-02-05 15:07:00,2007-02-05 15:07:00,1,0.22210899
2007-01-20 06:25:30,2007-01-20 06:25:30,1,0.2666171
2007-01-20 11:15:30,2007-01-20 11:15:30,1,0.21736328
2007-01-20 16:25:00,2007-01-20 16:25:00,1,0.23823851
2007-01-22 01:02:30,2007-01-22 01:02:30,1,0.212792
2007-01-22 21:48:00,2007-01-22 21:48:00,1,0.21322398
2007-01-24 22:22:30,2007-01-24 22:22:30,1,0.27383673
2007-01-27 11:00:30,2007-01-27 11:00:30,1,0.23337671
2007-01-27 15:14:30,2007-01-27 15:14:30,1,0.23633781
2007-01-29 14:01:00,2007-01-29 14:01:00,1,0.28449655
2007-01-31 00:38:30,2007-01-31 00:38:30,1,0.22404113
2007-02-01 06:41:30,2007-02-01 06:41:30,1,0.2271278
2007-02-01 08:14:30,2007-02-01 08:14:30,1,0.24341011
2007-02-02 10:36:30,2007-02-02 10:36:30,1,0.27985993
2007-02-04 03:10:30,2007-02-04 03:10:30,1,0.22763185
2007-02-04 23:42:30,2007-02-04 23:42:30,1,0.22089209
2007-01-19 06:50:30,2007-01-19 06:50:30,1,0.23534763
2007-04-06 17:24:00,2007-04-06 17:24:00,1,0.23079614
2007-04-07 16:09:00,2007-04-07 16:09:00,1,0.24849896
2007-04-13 10:25:00,2007-04-13 10:25:00,1,0.24369808
2007-04-14 04:25:00,2007-04-14 04:25:00,1,0.23236208
2007-04-30 14:13:00,2007-04-30 14:13:00,1,0.22934236
2007-05-01 03:50:30,2007-05-01 03:50:30,1,0.21167132
2007-05-01 16:06:30,2007-05-01 16:06:30,1,0.21809329
2007-05-02 01:56:30,2007-05-02 01:56:30,1,0.26376438
2007-05-02 17:57:00,2007-05-02 17:57:00,1,0.22519709
2007-05-02 18:03:00,2007-05-02 18:03:00,1,0.21734366
2007-05-03 21:42:30,2007-05-03 21:42:30,1,0.23569551
2007-05-04 21:26:30,2007-05-04 21:26:30,1,0.30526775
2007-05-04 22:33:00,2007-05-04 22:33:00,1,0.21634172
2007-05-05 00:11:30,2007-05-05 00:11:30,1,0.21419822
2007-05-05 06:41:00,2007-05-05 06:41:00,1,0.22019279
2007-03-07 05:56:30,2007-03-07 05:56:30,1,0.24846238
2007-05-06 10:25:00,2007-05-06 10:25:00,1,0.24672633
2007-05-06 10:43:30,2007-05-06 10:43:30,1,0.22397983
2007-05-06 20:13:00,2007-05-06 20:13:00,1,0.24750294
2007-05-07 01:01:00,2007-05-07 01:01:00,1,0.24851887
2007-05-07 05:37:00,2007-05-07 05:37:00,1,0.22295791
2007-05-07 07:53:00,2007-05-07 07:53:00,1,0.22942843
2007-05-07 22:51:30,2007-05-07 22:51:30,1,0.3032368
2007-05-08 00:22:30,2007-05-08 00:22:30,1,0.21845894
2007-05-08 04:41:30,2007-05-08 04:41:30,1,0.21595094
2007-05-08 11:29:00,2007-05-08 11:29:00,1,0.25994474
2007-05-08 18:01:00,2007-05-08 18:01:00,1,0.21903783
2007-05-09 10:46:30,2007-05-09 10:46:30,1,0.24466379
2007-05-09 22:19:30,2007-05-09 22:19:30,1,0.21783023
2007-05-21 08:19:30,2007-05-21 08:19:30,1,0.21375765
2007-05-21 09:22:30,2007-05-21 09:22:30,1,0.2958292
2007-05-06 08:22:30,2007-05-06 08:22:30,1,0.25397483
2007-03-09 08:22:30,2007-03-09 08:22:30,1,0.22059742
2007-03-09 14:22:30,2007-03-09 14:22:30,1,0.2136437
2007-03-10 08:04:30,2007-03-10 08:04:30,1,0.2436021
2007-03-10 18:54:30,2007-03-10 18:54:30,1,0.22710599
2007-03-13 08:20:00,2007-03-13 08:20:00,1,0.22476552
